year	week	away_team	home_team	away_score	home_score
12	1	3	2	-1	-1
12	1	6	28	-1	-1
12	1	8	5	-1	-1
12	1	10	7	-1	-1
12	1	12	25	-1	-1
12	1	13	15	-1	-1
12	1	14	24	-1	-1
12	1	16	21	-1	-1
12	1	17	23	-1	-1
12	1	18	0	-1	-1
12	1	19	31	-1	-1
12	1	20	11	-1	-1
12	1	22	9	-1	-1
12	1	26	29	-1	-1
12	1	30	27	-1	-1
12	2	0	3	-1	-1
12	2	2	1	-1	-1
12	2	4	8	-1	-1
12	2	5	10	-1	-1
12	2	7	13	-1	-1
12	2	11	21	-1	-1
12	2	14	26	-1	-1
12	2	15	9	-1	-1
12	2	16	17	-1	-1
12	2	18	19	-1	-1
12	2	20	22	-1	-1
12	2	23	27	-1	-1
12	2	24	12	-1	-1
12	2	25	28	-1	-1
12	2	29	6	-1	-1
12	2	31	30	-1	-1
12	3	1	20	-1	-1
12	3	3	19	-1	-1
12	3	4	6	-1	-1
12	3	7	29	-1	-1
12	3	8	2	-1	-1
12	3	9	0	-1	-1
12	3	10	11	-1	-1
12	3	12	14	-1	-1
12	3	13	18	-1	-1
12	3	15	25	-1	-1
12	3	21	23	-1	-1
12	3	22	17	-1	-1
12	3	26	16	-1	-1
12	3	27	31	-1	-1
12	3	28	24	-1	-1
12	3	30	5	-1	-1
12	4	0	12	-1	-1
12	4	1	13	-1	-1
12	4	2	14	-1	-1
12	4	3	16	-1	-1
12	4	6	15	-1	-1
12	4	9	5	-1	-1
12	4	11	8	-1	-1
12	4	17	20	-1	-1
12	4	19	22	-1	-1
12	4	21	18	-1	-1
12	4	23	10	-1	-1
12	4	26	25	-1	-1
12	4	27	24	-1	-1
12	4	28	7	-1	-1
12	4	29	30	-1	-1
12	4	31	4	-1	-1
12	5	4	9	-1	-1
12	5	5	14	-1	-1
12	5	6	31	-1	-1
12	5	8	29	-1	-1
12	5	10	1	-1	-1
12	5	11	7	-1	-1
12	5	13	3	-1	-1
12	5	15	12	-1	-1
12	5	16	2	-1	-1
12	5	17	0	-1	-1
12	5	18	23	-1	-1
12	5	20	19	-1	-1
12	5	21	22	-1	-1
12	5	24	26	-1	-1
12	5	25	27	-1	-1
12	5	28	30	-1	-1
12	6	3	21	-1	-1
12	6	4	24	-1	-1
12	6	5	11	-1	-1
12	6	7	25	-1	-1
12	6	9	8	-1	-1
12	6	12	1	-1	-1
12	6	14	13	-1	-1
12	6	15	2	-1	-1
12	6	18	28	-1	-1
12	6	20	10	-1	-1
12	6	22	26	-1	-1
12	6	23	16	-1	-1
12	6	29	31	-1	-1
12	6	30	6	-1	-1
12	7	2	17	-1	-1
12	7	3	0	-1	-1
12	7	5	6	-1	-1
12	7	7	9	-1	-1
12	7	8	23	-1	-1
12	7	12	10	-1	-1
12	7	16	29	-1	-1
12	7	22	18	-1	-1
12	7	24	19	-1	-1
12	7	25	13	-1	-1
12	7	26	30	-1	-1
12	7	27	14	-1	-1
12	7	31	20	-1	-1
12	8	0	6	-1	-1
12	8	1	2	-1	-1
12	8	7	4	-1	-1
12	8	9	20	-1	-1
12	8	10	22	-1	-1
12	8	11	3	-1	-1
12	8	13	26	-1	-1
12	8	14	12	-1	-1
12	8	17	18	-1	-1
12	8	19	16	-1	-1
12	8	24	15	-1	-1
12	8	25	31	-1	-1
12	8	28	21	-1	-1
12	8	29	27	-1	-1
12	8	30	23	-1	-1
12	9	2	13	-1	-1
12	9	4	29	-1	-1
12	9	5	28	-1	-1
12	9	6	7	-1	-1
12	9	10	31	-1	-1
12	9	14	0	-1	-1
12	9	15	1	-1	-1
12	9	18	3	-1	-1
12	9	19	17	-1	-1
12	9	21	9	-1	-1
12	9	22	8	-1	-1
12	9	23	11	-1	-1
12	9	26	12	-1	-1
12	9	27	25	-1	-1
12	10	0	1	-1	-1
12	10	2	5	-1	-1
12	10	3	7	-1	-1
12	10	4	30	-1	-1
12	10	8	10	-1	-1
12	10	9	23	-1	-1
12	10	11	28	-1	-1
12	10	12	19	-1	-1
12	10	14	15	-1	-1
12	10	20	16	-1	-1
12	10	21	17	-1	-1
12	10	25	18	-1	-1
12	10	27	26	-1	-1
12	10	31	24	-1	-1
12	11	0	2	-1	-1
12	11	1	14	-1	-1
12	11	7	30	-1	-1
12	11	8	6	-1	-1
12	11	10	21	-1	-1
12	11	11	4	-1	-1
12	11	12	13	-1	-1
12	11	15	27	-1	-1
12	11	16	22	-1	-1
12	11	17	3	-1	-1
12	11	18	20	-1	-1
12	11	23	19	-1	-1
12	11	24	25	-1	-1
12	11	28	31	-1	-1
12	11	29	5	-1	-1
12	12	2	18	-1	-1
12	12	3	12	-1	-1
12	12	5	7	-1	-1
12	12	6	4	-1	-1
12	12	9	11	-1	-1
12	12	13	0	-1	-1
12	12	14	16	-1	-1
12	12	15	17	-1	-1
12	12	19	1	-1	-1
12	12	20	24	-1	-1
12	12	21	8	-1	-1
12	12	22	23	-1	-1
12	12	27	28	-1	-1
12	12	30	29	-1	-1
12	12	31	26	-1	-1
12	13	0	23	-1	-1
12	13	1	3	-1	-1
12	13	2	22	-1	-1
12	13	4	5	-1	-1
12	13	6	11	-1	-1
12	13	8	20	-1	-1
12	13	10	9	-1	-1
12	13	13	14	-1	-1
12	13	17	16	-1	-1
12	13	19	21	-1	-1
12	13	24	27	-1	-1
12	13	26	15	-1	-1
12	13	29	25	-1	-1
12	13	30	28	-1	-1
12	14	0	19	-1	-1
12	14	6	27	-1	-1
12	14	7	5	-1	-1
12	14	9	30	-1	-1
12	14	10	8	-1	-1
12	14	11	22	-1	-1
12	14	12	15	-1	-1
12	14	13	24	-1	-1
12	14	16	1	-1	-1
12	14	18	17	-1	-1
12	14	20	21	-1	-1
12	14	25	26	-1	-1
12	14	28	4	-1	-1
12	14	31	29	-1	-1
12	15	1	18	-1	-1
12	15	2	0	-1	-1
12	15	4	12	-1	-1
12	15	5	31	-1	-1
12	15	7	8	-1	-1
12	15	9	6	-1	-1
12	15	11	10	-1	-1
12	15	14	3	-1	-1
12	15	15	13	-1	-1
12	15	16	19	-1	-1
12	15	22	21	-1	-1
12	15	23	20	-1	-1
12	15	26	24	-1	-1
12	15	27	17	-1	-1
12	15	29	28	-1	-1
12	15	30	25	-1	-1
12	16	0	15	-1	-1
12	16	3	1	-1	-1
12	16	6	5	-1	-1
12	16	8	9	-1	-1
12	16	10	4	-1	-1
12	16	12	27	-1	-1
12	16	13	11	-1	-1
12	16	17	30	-1	-1
12	16	18	16	-1	-1
12	16	19	2	-1	-1
12	16	21	20	-1	-1
12	16	23	22	-1	-1
12	16	24	29	-1	-1
12	16	25	14	-1	-1
12	16	28	26	-1	-1
12	16	31	7	-1	-1
12	17	0	16	-1	-1
12	17	1	17	-1	-1
12	17	3	15	-1	-1
12	17	4	7	-1	-1
12	17	5	26	-1	-1
12	17	6	10	-1	-1
12	17	11	9	-1	-1
12	17	12	2	-1	-1
12	17	14	8	-1	-1
12	17	19	18	-1	-1
12	17	20	23	-1	-1
12	17	21	25	-1	-1
12	17	24	30	-1	-1
12	17	27	13	-1	-1
12	17	29	22	-1	-1
12	17	31	28	-1	-1
12	18	1	0	-1	-1
12	18	2	3	-1	-1
12	18	5	4	-1	-1
12	18	7	6	-1	-1
12	18	8	11	-1	-1
12	18	9	10	-1	-1
12	18	13	12	-1	-1
12	18	15	14	-1	-1
12	18	16	18	-1	-1
12	18	17	19	-1	-1
12	18	22	20	-1	-1
12	18	23	21	-1	-1
12	18	25	24	-1	-1
12	18	26	27	-1	-1
12	18	28	29	-1	-1
12	18	30	31	-1	-1
